Employee_ID;Salary;Deparment
25665;8131;5
59610;1728;5
28183;8055;7
18652;8938;5
82408;9393;2
7963;9567;4
68217;4603;6
4373;8660;1
25132;8888;1
12205;6157;3
4617;2272;4
28904;2555;6
37337;1734;6
91207;5606;7
11424;4216;4
65140;5350;1
80223;8467;4
98851;6183;6
53492;9766;6
46675;7442;6
15834;9981;2
40171;4630;4
28029;8695;2
9901;8490;4
73609;3658;3
58320;7487;6
84871;1371;3
1152;8385;1
2172;4681;2
48655;2903;2
71187;1334;1
23266;8497;3
62172;9736;2
44245;3101;1
76582;1877;2
89522;1733;5
49274;9594;7
17124;2509;6
78361;4970;4
33050;9989;2
47770;9433;3
70488;1947;5
19886;7233;2
27359;3883;5
64467;8514;4
46653;3676;6
86027;5995;5
60467;8115;7
67159;5241;4
77761;9721;1
46687;7520;5
25629;3813;1
67227;6720;6
73651;2447;6
19633;4411;3
36885;5091;7
89694;9007;3
95595;6650;7
82742;2830;1
56845;8798;4
68542;6323;6
82253;9828;3
4738;8901;1
82235;8898;1
62023;7682;1
18538;4863;4
27793;9830;1
27190;3619;3
76069;9455;4
40524;9945;6
18390;5795;3
37482;9314;7
61747;1773;5
54770;2000;4
42796;4477;6
60870;4445;1
27938;3026;4
28482;4717;3
12095;9603;1
7570;6876;5
16484;6241;6
23190;5541;6
51033;1677;6
55727;8336;7
6611;4020;2
59000;6679;6
24754;4226;4
9310;6470;7
99059;4171;3
28807;5846;5
46538;8270;6
94552;5191;3
69925;7518;3
81458;3782;1
26019;9689;3
95406;1096;7
65449;6256;6
77155;1161;2
31484;4791;2
12211;4707;6
23575;5912;3
8141;1912;3
83707;9835;4
12406;5254;2
82454;1195;5
76986;2235;7
32815;5070;5
90550;6547;3
46353;3647;3
79293;6893;3
38703;4752;6
98208;2193;6
24960;5321;2
62961;7388;2
70154;2534;4
96835;9975;4
89832;2380;6
21857;9927;5
18420;6530;2
55761;2946;6
81977;2751;6
15104;9070;3
39939;1367;7
13237;6749;6
87594;8522;4
78268;3955;4
97840;4740;6
7354;5874;3
55978;5262;6
20117;9508;6
84865;4684;2
63658;3421;5
18089;4717;5
53320;9465;4
97524;3128;3
28674;8935;1
46251;5072;5
41707;6720;3
99167;2455;4
46186;2728;7
85304;7726;2
41347;3271;6
24233;4175;4
91810;6678;4
36746;4807;7
94693;4410;4
87537;1734;7
39305;1193;3
62060;1947;1
40814;4405;2
5844;6717;1
23901;1035;2
12170;1336;6
22240;1033;1
22861;4804;7
36404;9773;2
59510;9333;5
45972;2568;4
66711;2658;7
88209;5064;5
87656;1433;2
1504;8723;1
34005;7236;6
95742;5765;6
85299;3440;5
99820;9993;6
98558;6143;7
37684;8222;1
79513;3329;3
16423;3038;7
11136;2656;4
85038;8108;3
54835;8849;6
65755;7881;7
14503;7654;3
25753;4684;1
89774;8703;7
8752;2218;1
96872;3217;6
1741;6803;7
40488;4362;7
64758;6156;1
17148;2331;7
84583;4183;4
81006;4214;1
23075;9837;4
68247;7025;5
65543;3541;1
11173;5301;6
357;1649;4
73296;9571;5
30090;7038;6
26415;9218;2
29156;1428;3
86521;8637;4
7925;6335;3
75062;6716;4
88387;8376;5
80211;4155;4
60951;6014;6
26802;4728;6
86168;5121;6
30825;3829;7
67665;6849;4
30435;5540;3
91766;6879;3
51173;9074;4
30467;9977;3
13852;9394;2
11781;7443;1
61338;8869;5
76600;6299;7
19836;1766;3
80451;6671;3
71297;4656;5
69237;2946;4
44182;8513;7
28784;2716;6
74451;5698;2
38933;2103;2
70192;6568;2
88704;3800;2
85856;5290;2
50945;9459;5
10449;6321;3
84915;9433;2
67284;4839;3
50077;9917;6
34789;8420;5
9820;5032;1
91754;1179;2
68070;8876;6
38738;6577;7
55953;2092;6
91758;6441;7
93925;4838;5
32680;3575;6
93178;8712;1
95092;9726;7
35595;3056;5
28926;7346;1
8493;1698;2
90751;8552;6
19359;1824;5
13457;2511;6
54093;9554;2
49157;8274;7
28863;2750;7
53666;7978;2
22958;2862;5
91381;7783;4
90698;7300;7
98658;9735;4
46326;5815;7
64619;5500;7
34540;2022;1
63810;5509;2
9802;9285;4
72199;9604;6
83562;5591;7
34140;3830;4
79182;5491;5
38940;6466;4
94283;8343;6
6682;5835;7
32348;6104;2
36087;9278;6
17305;3753;6
88724;8855;2
38494;3798;3
38893;3664;4
38700;9312;4
90408;3247;7
45947;8499;2
50433;4678;2
7723;7817;1
68076;7191;7
64706;8650;3
28831;6126;1
81131;1849;5
84985;4662;6
35869;3227;7
47617;8107;4
59241;3942;5
73348;5259;2
90131;7759;5
1568;1099;1
1819;4143;2
93177;5204;3
33305;3446;7
96903;2150;3
29750;1761;3
94444;5317;5
89540;2178;6
51559;6215;1
10294;8927;6
71941;4716;1
50496;9415;3
14694;5575;1
18734;9628;7
16543;2156;4
55661;8881;2
77568;4706;3
43592;1979;1
63139;7610;5
61989;9287;2
898;3659;2
72204;1446;3
81935;4241;1
28124;4904;1
54492;6071;3
4521;3353;5
65127;4231;5
4830;5661;2
69227;1133;1
57231;5254;6
75831;7128;3
4397;8178;4
47636;8147;3
33091;7499;4
82933;4796;5
45120;2909;3
65433;6190;7
68549;8776;4
46252;7578;6
75839;7845;7
22336;2236;6
95146;1256;4
44145;3258;1
38976;3187;5
66676;8939;7
4606;2676;4
74465;4078;4
78801;8519;5
30248;4966;4
50446;7413;4
26392;5060;6
10328;7418;7
33089;2636;1
37371;3796;4
72827;8186;4
10091;1648;2
25279;6924;1
17146;1765;5
5254;4050;6
36867;3422;4
99265;1980;4
67774;7527;4
75681;2503;6
30778;1321;7
10332;8932;5
36953;6853;1
33543;1754;6
93990;3279;6
73611;4795;1
73748;3829;3
41414;2448;7
77701;4328;3
96744;7036;7
19989;5814;7
55198;6354;4
52298;9380;7
44993;1001;5
27161;4275;5
92624;7212;1
9283;3854;1
86315;2566;1
53102;6056;3
26364;2549;3
37895;8027;5
1391;3785;6
36113;1104;4
82036;2193;3
58613;9808;5
22615;8116;3
2603;8588;3
71918;9966;2
59794;3678;5
18522;8141;3
15593;6357;5
15620;5100;7
65797;2050;6
63716;2879;1
15482;8747;5
24413;5574;7
65471;5597;6
73398;2779;7
84845;4562;2
16575;2085;1
24906;3891;3
89029;4668;7
41450;4610;6
40929;2156;7
34573;9100;5
744;6906;6
75642;8130;1
28712;5731;4
84000;4400;2
68341;1772;1
67768;7196;6
78370;4946;7
56890;7972;3
78416;1509;6
41120;8880;6
8292;8632;5
64385;1093;6
30933;9925;6
28201;2368;5
35366;5729;5
94751;1514;2
25626;5336;3
7001;5195;6
46719;6704;6
76183;3014;3
41745;7349;4
98574;4768;4
26261;9476;7
73714;5988;2
1423;7965;1
4665;6784;2
21030;9447;4
51811;3463;4
46659;8366;6
47184;9807;2
60234;1551;5
70597;4264;6
14509;8094;5
422;3934;4
44196;1744;2
57127;7283;2
10179;9037;7
58132;4557;5
36799;6154;5
32180;2439;7
35213;8767;6
37263;6432;4
52401;1194;7
81159;5004;4
38254;9259;5
41519;4501;3
62537;3632;7
91008;5054;1
44018;4800;6
1021;3219;7
88901;4368;2
67134;8960;2
27202;9968;6
62547;7883;1
49093;8795;3
36139;8575;6
56808;5551;6
56515;9165;4
84979;6109;5
29484;4341;2
8071;5653;5
48054;6959;7
90666;9688;3
38209;2381;6
11657;3507;5
50847;4911;5
28008;9850;3
56370;4112;4
97709;8519;5
94170;3138;1
6248;8240;3
27917;8538;5
38155;3548;2
97679;5335;4
91007;2190;2
14988;1536;5
69285;7549;4
87606;9122;1
85073;7560;6
19847;7611;6
38549;4736;3
11505;1600;2
44025;1462;6
1126;6367;7
20374;9051;4
40480;4648;1
91452;9610;5
20303;5363;7
79843;3412;6
91409;9182;4
48311;6593;2
57471;3359;1
63345;3969;2
11566;8557;7
59514;7967;1
63781;1151;4
83218;6724;1
34252;1120;3
45625;5112;1
31831;2782;4
34497;3293;7
18359;2369;5
53523;4445;2
85832;3799;1
27364;9632;4
60749;4414;2
65680;2791;3
57815;6816;3
62123;9194;7
49842;6532;1
67758;3218;5
6674;6564;5
28220;4422;1
13180;7980;5
68356;8973;3
2219;7708;7
26111;9144;6
35607;1591;5
81879;3755;5
37595;5750;2
37969;5282;2
85416;4445;4
19017;3043;4
67401;2452;5
78104;2251;4
18773;7038;6
16670;6741;1
74836;7326;6
68096;3815;6
95452;7763;4
36271;5029;5
53449;1505;2
91724;3663;4
42810;8026;3
35086;2520;1
99226;1408;4
19465;8297;6
47500;5313;5
44100;7603;1
87037;5662;3
97825;8629;3
52139;3061;7
36717;2067;3
52180;3988;3
29234;8493;4
77599;2574;4
60569;9196;3
15825;4759;2
96456;4993;4
81894;9330;3
59768;5531;1
71309;5102;7
92339;3805;4
42743;6202;4
36883;6617;5
377;1018;7
8494;6535;5
10347;2183;5
70116;9079;4
95878;1337;2
91516;7116;5
10885;4097;3
46576;4655;6
70712;8619;2
53205;2394;4
75567;8978;1
59447;6595;5
39949;9271;1
14081;9267;3
77242;1908;7
88862;6386;2
70515;1737;2
33760;2314;6
12919;7927;2
23180;4326;4
75870;7947;6
36323;6359;7
34852;4029;7
56300;5980;1
5304;1693;5
23100;8695;6
67728;1642;2
19322;1601;4
64046;6603;3
27354;1459;7
36982;7154;6
6329;3461;1
44162;9170;2
4998;9036;4
81171;1767;5
30710;8912;2
48219;6074;7
83095;5618;3
76879;5857;1
14367;9287;6
70028;4526;6
77128;4542;4
42720;2750;6
31548;9468;4
59474;2172;6
60271;9604;5
24821;8171;4
33725;3091;6
9330;1005;5
83872;5205;6
17128;7974;6
20129;3604;2
40310;5750;6
94893;9643;4
18915;3051;2
53030;2647;3
33029;7939;6
43141;7459;7
32704;3923;1
6615;6462;3
88247;4556;2
44366;1381;4
76094;3508;6
44017;1351;1
5415;8420;6
64916;1065;2
83745;6356;2
2332;1814;1
64092;1895;7
55641;5443;7
46647;8028;5
26114;4320;4
33908;9565;1
44206;6449;1
53521;4925;1
34215;8558;3
14786;4051;6
59568;1625;2
59064;2232;3
83870;9604;7
26524;7669;1
31537;9246;1
73345;5022;7
21302;9140;7
18288;7031;7
93919;7692;7
20790;4734;4
26051;9246;2
22918;9609;1
14376;6591;7
90266;5613;2
13778;5635;5
49184;3361;7
5253;8992;2
55144;9389;4
1181;2130;7
97606;9044;1
75335;5924;2
94198;2705;3
4262;2118;2
26624;9804;5
34663;2415;5
10599;7940;5
24164;6964;4
85667;8967;6
13951;4438;4
51745;8497;6
45160;2167;2
30089;9860;2
80795;7998;4
67920;6192;7
48325;7252;4
71511;7622;3
18863;8707;3
38553;2163;7
91182;3850;1
73192;1367;7
74449;6891;1
48338;2631;2
83084;2233;6
40910;9140;7
45669;3021;3
31393;7526;1
23338;9666;1
24371;4962;4
17294;8905;2
99616;6038;2
37213;4515;3
41496;9874;6
40708;5349;7
9499;2095;7
85135;3867;6
83357;8719;1
37400;9125;3
59976;2622;6
22522;7919;6
56211;8430;3
27554;1013;6
61957;9837;1
26995;3797;5
74319;9511;2
96891;2240;3
22093;1342;4
68556;9736;3
68360;3526;1
83773;5675;1
10125;6508;3
91958;2082;4
62096;8563;6
74222;1818;5
55009;2837;2
32835;7625;3
36089;5227;1
73674;7148;1
62631;7806;7
60106;1413;5
80920;9563;5
82371;4386;5
98509;2983;1
23158;1534;6
63477;7417;7
43936;8481;1
838;7007;1
51039;6976;7
52566;4658;1
6483;4404;2
83674;1692;7
93591;1896;5
24300;6809;2
88762;1997;7
45087;1095;2
50134;8817;2
39436;3167;5
69203;7610;7
62141;7383;4
8833;9638;7
62002;9819;3
69384;6862;6
39183;9718;1
75495;4570;2
68602;1077;2
41604;9083;2
65024;4678;2
5783;4137;5
59936;1333;6
40429;2228;1
60940;1257;6
92177;3940;1
13943;2645;5
86328;6549;4
95236;9009;1
32224;3286;2
98950;3205;3
87013;5278;6
83434;1984;1
72439;4511;7
72196;6954;5
96658;7390;1
4473;6016;2
97778;3020;6
35829;2556;4
63435;2036;6
52218;5578;2
38928;5305;5
80204;2264;6
81564;9206;1
28964;1656;7
42025;3452;2
42683;7306;4
72871;2516;2
34473;5810;1
8685;1651;2
44916;5603;6
64802;4597;3
15003;2320;5
91375;4490;6
31489;4550;6
23592;8146;3
44183;3264;1
40593;8005;3
68137;9435;6
53936;1070;6
81076;4567;5
38592;5729;4
53937;2149;1
38968;1714;3
17446;8998;2
12281;8337;7
93674;9906;6
60559;5298;4
40180;4076;3
12771;2502;3
29498;1274;5
90816;2875;4
24998;7814;5
75499;3071;6
69478;8242;2
57491;2562;2
93402;9964;1
35472;6443;7
90681;4211;6
9662;5191;1
87746;4958;3
45834;7337;5
75951;9108;1
1032;5629;6
21405;4364;2
57252;3730;4
44774;2416;6
78860;4803;5
51938;3359;2
85435;8592;2
76326;6345;2
56319;4719;2
95522;2830;4
90443;1011;3
23125;3360;3
78911;7512;3
90952;9562;2
34115;1115;6
44106;6723;1
40941;6338;1
70268;6921;4
60470;3913;6
22498;7945;2
73469;7723;6
94820;1407;6
74091;7137;2
13720;8983;7
92683;2261;2
47064;7844;4
3825;8558;3
74002;2518;2
34649;4805;5
28757;4787;6
63093;3354;4
1194;1653;6
49752;7843;4
97963;9624;4
44655;8122;1
63341;1049;4
24368;9132;2
8150;2482;2
71462;3900;3
75374;1220;5
4613;3407;2
32356;6908;7
99702;5236;1
83283;7548;7
78072;7138;3
25392;5200;2
86993;9600;4
74644;6804;7
93957;9621;2
41265;3511;4
26559;5406;3
80470;3630;5
27448;3728;4
9084;9821;1
49724;4660;6
51614;8906;6
85370;8434;6
65149;2520;5
40184;5699;2
71119;8986;1
70826;1061;7
22774;3290;6
91923;7310;1
75685;3883;6
479;7201;4
93566;3439;7
87797;1798;2
93363;5163;4
41114;1246;6
80489;5880;7
30531;7950;1
3708;2013;1
40526;7637;2
68993;4933;1
12407;9397;5
74620;6664;3
66121;2121;5
72728;8044;5
63860;7202;7
5411;6526;3
72271;1835;1
41627;2768;5
24436;1749;7
76264;7424;4
92073;3118;1
69742;3168;1
20201;6889;1
26626;9392;3
45852;3134;5
77992;7114;5
74162;1617;3
68813;5289;6
40672;1445;2
94166;9899;2
31307;6004;4
30321;3063;1
78705;4680;7
71172;2909;7
56073;6951;2
92361;3576;6
52061;2546;5
44402;5934;6
53696;8588;4
92335;1206;1
81886;5624;2
30966;3153;7
22032;7345;4
79150;5362;2
38292;7546;7
1693;1840;4
92926;3178;4
87969;2401;2
46667;6230;5
98009;7315;7
56614;1678;3
57145;6078;2
52176;9826;4
96607;5418;1
95618;5862;4
63078;3025;5
42836;9215;3
2460;7169;2
65337;2147;4
47809;7443;5
33631;1447;3
42490;2688;3
72244;8354;4
12137;6539;3
42974;9423;1
19532;6647;6
52254;9715;5
2618;8964;3
65313;2508;3
72703;2291;6
5377;1680;4
10771;8890;1
55554;1245;6
77065;7465;1
78783;1599;5
38024;8234;6
78088;1074;5
60633;5608;1
71212;3035;7
50734;9963;1
18814;7555;3
69602;5531;2
85769;7167;6
9442;7470;7
7153;7582;4
92528;6737;7
2904;6371;2
56538;6578;6
69259;3045;1
27338;7743;1
73426;3032;3
73321;7644;2
63431;4729;6
10327;8203;7
61367;9400;4
97;4783;4
25334;9021;7
63822;9664;4
41215;4382;5
17778;1847;1
48389;2019;2
24965;8060;1
79282;3830;2
57686;3578;3
38234;9755;6
23663;4316;4
83032;1637;6
98517;4869;7
74113;9757;1
8216;4299;6
63101;4851;3
65102;8109;2
66624;3515;3
81259;6178;2
10373;4566;4
77179;7822;2
23090;5508;2
17427;8763;3
69680;7416;6
4712;3976;2
10878;2661;1
79065;7335;1
30220;1626;3
89629;6350;1
77221;1204;1
91034;2065;3
41997;1484;3
62239;4796;5
42027;6542;2
64931;7306;7
77523;7021;6
88918;2362;7
66174;3766;3
37267;6764;4
40610;3224;5
15232;7357;2
90540;1123;2
43893;5402;1
40422;8055;7
20697;8951;4
44557;1210;6
71401;1010;1
7182;2757;5
25282;8641;6
42835;2299;2
66465;6999;5
82867;9238;5
76327;3668;6
29603;3798;1
9439;3611;3
64130;6823;7
68564;9278;1
53313;2336;2
25512;9865;5
28224;1254;6
71603;1811;3
65801;2713;4
70427;1432;3
13056;6402;2
93280;3099;3
41082;6411;1
67797;9184;1
70153;7968;4
74130;5251;2
4668;9291;4
18998;7300;5
10800;3530;2
84744;5992;7
64161;6193;2
90502;2714;7
4265;7010;5
75009;5121;7
51490;3448;2
70251;8999;5
72381;9056;1
8174;4248;7
93907;7571;4
56866;3659;7
21634;4581;2
57326;7884;7
2653;8567;3
50713;4391;2
16698;8512;7
70339;7057;4
28528;2670;2
36476;2920;6
7312;1280;2
84835;1297;6
60594;1101;4
6139;1034;2
94747;6376;7
5939;5013;7
90269;5640;4
44050;4939;4
7679;8922;3
10815;3280;6
55684;3469;5
2622;4934;3
94631;9933;5
53266;5793;1
16688;4673;3
55739;4461;2
83994;1087;6
92858;4155;6
7973;2938;4
64818;7465;1
83461;5228;7
88977;5668;4
34890;6157;7
86389;4980;2
92787;2631;3
94789;6082;6
91540;7815;3
99990;5934;1
83012;7389;5
80408;3912;3
70197;7467;4
31974;8390;2
49179;6970;2
85928;5488;7
53779;2076;1
9946;9206;7
44012;1731;7
72306;9714;6
51034;4386;2
51161;2947;2
32551;3237;5
63255;3099;5
97093;3460;4
98040;9956;7
15771;4208;2
45209;4275;1
81945;6306;6
17815;8577;5
75242;4569;2
40550;7633;1
70761;6698;3
91258;6614;7
58679;8556;6
94014;6451;4
5927;6777;7
41515;9833;1
77005;1793;2
44361;6413;6
14114;1266;7
34209;2617;3
99138;5853;2
7692;8422;2
41326;3929;5
23445;2166;6
67086;2653;4
38093;9148;2
59815;2794;3
70082;7877;1
74310;7391;1
13759;5615;4
73536;1920;6
7502;6367;1
35164;8815;3
11204;3359;2
7580;6831;3
33081;1043;7
15746;9410;1
14327;9086;4
9068;9950;1
83967;2537;3
59351;7778;4
30968;2754;2
67274;8758;7
29860;7235;2
10769;1763;3
79260;4167;6
72709;4118;5
19367;2506;1
33710;5874;1
6411;7454;4
25421;7366;3
10927;2355;2
46549;4048;6
24863;9370;3
11737;3671;7
32135;6366;2
27670;9494;5
80091;5136;2
18954;2274;5
60308;3449;1
44328;1765;3
60872;6269;7
73709;4447;4
83011;6314;5
57964;1015;4
75453;7999;3
24434;7457;1
24800;9756;1
20900;1865;3
75912;5154;4
28300;6458;6
60060;1779;5
53956;4968;4
39593;5054;4
73640;1666;7
34232;3685;5
47768;3790;7
37911;9613;1
55393;9173;2
91649;2616;6
57215;9320;3
19865;1980;2
33687;2840;2
50230;8934;2
96659;7677;1
81993;3311;5
82328;8903;2
55622;9539;1
54839;1198;5
16433;4226;4
14554;2677;5
33576;1970;4
91372;4042;7
84284;7865;2
18059;5903;6
34533;7865;2
96404;5742;7
77801;5534;4
50553;4737;4
26781;2978;1
79882;3210;7
1480;4385;5
7163;9880;1
75221;8727;4
58031;2923;2
50285;2968;5
71338;2553;2
94932;4865;7
24723;8769;6
71709;6681;5
38889;8731;5
13176;7968;3
2060;9474;6
25161;7447;6
68561;3784;6
26137;6772;7
53187;3814;2
96459;6513;5
93284;7887;4
84679;2764;4
58172;2173;1
37301;4784;5
35542;8209;1
86348;2445;5
49139;8448;1
93570;3307;7
73080;7985;6
93864;9952;3
21947;5649;1
712;1030;2
99337;5705;7
65311;5064;7
75688;6591;5
53290;2414;4
93563;2894;4
74083;6617;1
27817;3181;3
28728;6083;3
97323;1738;4
81652;1918;5
40741;4745;4
10979;8275;6
86304;1378;2
50162;2223;4
68811;4225;1
87810;4663;1
24988;4601;5
88521;5807;2
88753;2592;4
93496;7417;4
60599;5526;6
68788;6192;6
13837;2859;3
54190;3707;3
84576;5161;6
73165;9366;5
28181;4576;6
39639;3345;1
51851;7447;2
63230;4584;4
97322;1127;7
86751;5590;1
11552;9723;6
53158;5238;7
53886;1199;2
54440;7288;5
70092;8399;7
61176;7897;7
81291;2335;3
10505;1452;6
26735;9875;5
63803;9498;4
99732;1532;6
40950;1914;1
56402;5502;7
90184;5650;2
8426;4656;5
63087;7937;2
67745;1704;2
32859;5744;7
38802;1406;1
60952;6848;7
21091;1690;6
79732;7060;1
40826;2024;1
90856;6708;4
91614;8112;6
87809;6409;4
75736;1817;7
88528;2852;4
60459;8597;3
66434;6460;2
72345;7057;2
38389;3519;1
65247;7911;2
60875;2962;4
13124;8939;3
76221;4483;3
25847;7880;7
51467;8499;5
286;3081;1
23279;2235;5
74907;1780;3
19707;5327;2
10282;5221;3
1309;8039;3
85715;5613;1
68759;3969;2
88949;4969;6
65763;7536;7
30791;4235;2
57581;6941;5
76006;1042;7
87279;7047;4
93436;4592;4
83348;2107;3
67921;6404;3
95885;3576;2
1933;6598;1
1958;8612;6
98653;9965;5
57156;5420;5
43711;4256;6
13555;6546;3
58164;1675;4
43839;3235;5
45312;7495;3
24341;6846;2
78655;5256;7
33376;1691;7
62068;9173;7
17191;1606;3
66740;7322;6
61465;6569;1
46418;3118;4
25447;5887;5
65638;2857;5
56630;4146;6
68060;4543;2
7119;7270;1
71450;8029;3
22288;4710;7
922;2610;3
59977;2967;2
63509;7597;5
20289;3967;4
49284;2391;7
71068;3810;7
99074;8124;4
45519;1995;7
25723;3200;7
23207;1749;3
89349;4653;6
58459;4289;3
94604;8895;7
32748;4385;7
55822;6068;7
4544;3738;1
22119;1308;7
71929;8007;6
36763;3700;3
15749;4535;3
41864;1747;7
70899;2234;2
65903;5408;5
70012;8896;7
27522;7619;6
89797;4880;4
17097;8178;4
85366;2340;5
98050;8270;5
4553;2716;7
49845;5445;1
87941;9718;5
35194;3470;6
9511;1007;3
30963;6857;3
24276;8449;5
11946;3600;4
52084;6423;7
74058;5033;2
86435;8917;1
16766;8256;4
25705;4870;4
94435;3537;4
67529;8670;1
52695;6666;6
51424;7921;6
53027;8005;6
69321;8196;6
20814;5082;5
45719;2638;3
5883;3541;7
98616;1670;6
88561;1664;2
90877;7335;4
64820;7363;4
57934;5399;4
45477;7808;6
51948;7739;6
93579;5734;1
51499;7041;1
42848;2497;6
48677;1829;6
96064;2542;6
82999;3891;1
95643;5100;1
56304;3904;5
78660;9024;7
13472;7628;7
13284;2408;2
6185;2325;1
55321;7101;7
74802;8504;5
88853;7655;6
52752;7826;2
8183;9957;5
14176;1198;5
51044;9466;6
48658;7401;3
50481;9199;5
3798;1458;5
6355;9356;4
90371;2395;2
85561;9594;2
17648;8704;4
71369;5286;6
16847;6793;5
69694;7020;2
74717;1907;3
27773;6543;1
61940;8483;1
90625;7663;7
38207;3550;5
93166;4006;3
19455;2183;6
61228;6618;4
78440;6545;6
56142;9757;5
40020;2638;3
54821;6159;3
83162;4428;5
89219;6614;7
15987;2851;6
6782;3724;2
10628;2937;6
66532;5533;5
33688;7941;3
74190;4233;4
35881;8325;6
79528;4833;5
60278;9795;7
74592;8782;3
73149;8536;5
24160;6983;6
51790;9184;6
11392;9619;5
34386;6904;5
12541;9417;7
19637;5920;5
83561;6005;7
51709;1676;1
55699;1994;2
61124;6752;1
37762;4463;3
41501;1398;7
69675;6054;3
83074;4199;6
80828;6305;1
84442;5376;6
59536;7143;4
27919;9379;1
14658;1848;6
45456;3540;4
28628;9968;3
98071;5691;6
33592;6747;3
51536;5088;7
61743;2895;4
20856;2086;3
30632;8448;1
23816;2750;7
18340;9841;4
48858;5586;3
19466;6019;5
60343;5069;1
96387;3460;6
18336;4286;6
54357;3462;1
83721;6771;6
65512;1102;2
80052;1249;5
62138;9913;1
50089;1960;3
18904;4720;3
37787;7122;6
56275;1480;5
77500;1706;3
18593;1407;4
5572;8878;7
94222;7750;7
40161;2473;4
48786;9285;6
85080;5065;1
8689;6353;4
3443;7336;6
